Company,Drug_Name,FDA_Scientific_Name,Date,Classification,Sentiment_Score,Confidence_Score,Sources,Significance_Score,Title,Summary,Source_Type,Search_Query
Biocon,Unknown Drug,Unknown Drug,2025-01-13,Good,0.13333333333333333,0.045454545454545456,https://news.google.com/rss/articles/CBMi5AFBVV95cUxONlVvR0V1R01idEpaRDJuem5SdUROSmZPci1fdHE4WGdXVHg4X3BaUnZpWEgwc1Q0R2NOMEd6Z0RXZS0wRjFMTFE0SlZXb3kycWRKYTJiemw0clFraDdPaXNUQURVbThKcHRjTlFYQjBla1YwVWE3bFBodHhjYng1YkhKbkJ4bVdsMGw3TVdBU2hlY3V5ZDQwVmVIaFZFSmQ3cFNWeXBNOHZxVDFBUDEyRVBTU2puWU9ub2hHZGNkUWZuaGRsUWdtNXRERmE4Y0EwVmpFTDA5OVFpWWZFTmgtMm8wSi3SAeoBQVVfeXFMTzNRSm1GSUcyVnJVX2ExMGVoS1piMnFpd2F0dENjV3hhQnFmZ3FjLVVHS085Q25Dc0ZPTnEwVjhEMVdjeV9zR0JFMjFWNmVHOVl3eXk5NzFZbmdzZ3d0ZlBncGh5eVAtMld4aDM0UzZQOUxnU0dvRDVjU2VWc3ItVkpYcXg0OEQ5QkJKTWp0cFNUSXN6ZUYzbjVETU90cUVuSjR5THh5X0Vob0dFUnV5UHlmcmU0WllWUWhPc0dtVmZFTzhPRWRzY3VsVE9JUndWaEd6Z2k1dUFucFMxTWROWklTWFdIb2F0bGhB?oc=5,0.526174830237611,Biocon shares surge over 4% after Malaysia unit gets clearance from the USFDA - The Economic Times,"<a href=""https://news.google.com/rss/articles/CBMi5AFBVV95cUxONlVvR0V1R01idEpaRDJuem5SdUROSmZPci1fdHE4WGdXVHg4X3BaUnZpWEgwc1Q0R2NOMEd6Z0RXZS0wRjFMTFE0SlZXb3kycWRKYTJiemw0clFraDdPaXNUQURVbThKcHRjTlFYQjBla1YwVWE3bFBodHhjYng1YkhKbkJ4bVdsMGw3TVdBU2hlY3V5ZDQwVmVIaFZFSmQ3cFNWeXBNOHZxVDFBUDEyRVBTU2puWU9ub2hHZGNkUWZuaGRsUWdtNXRERmE4Y0EwVmpFTDA5OVFpWWZFTmgtMm8wSi3SAeoBQVVfeXFMTzNRSm1GSUcyVnJVX2ExMGVoS1piMnFpd2F0dENjV3hhQnFmZ3FjLVVHS085Q25Dc0ZPTnEwVjhEMVdjeV9zR0JFMjFWNmVHOVl3eXk5NzFZbmdzZ3d0ZlBncGh5eVAtMld4aDM0UzZQOUxnU0dvRDVjU2VWc3ItVkpYcXg0OEQ5QkJKTWp0cFNUSXN6ZUYzbjVETU90cUVuSjR5THh5X0Vob0dFUnV5UHlmcmU0WllWUWhPc0dtVmZFTzhPRWRzY3VsVE9JUndWaEd6Z2k1dUFucFMxTWROWklTWFdIb2F0bGhB?oc=5"" target=""_blank"">Biocon shares surge over 4% after Malaysia unit gets clearance from the USFDA</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Economic Times</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Unknown Drug,Unknown Drug,2025-01-13,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMimAFBVV95cUxNS21UTmM5dTJLZlFJZDJubDBXTWZzemZLdE83WkRVWDU4NFFQWjh4bFZPYnNRdWhVeHB0Y19XNWN0UnNWQzI4QXRRZWhqMjR4SUtaN1kxVVJoZDhJc0F4SVY2Vk1mYWNUS2pRTnpEUHdYa08zWDJCUzZjN0pzU0tmLVc4ZkdlRkctZG1oRmxmNzdaYXdMNWdUag?oc=5,0.526174830237611,Biocon Shares Gain 4% as Malaysia Unit Gets Clearance from USFDA - Equitypandit,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxNS21UTmM5dTJLZlFJZDJubDBXTWZzemZLdE83WkRVWDU4NFFQWjh4bFZPYnNRdWhVeHB0Y19XNWN0UnNWQzI4QXRRZWhqMjR4SUtaN1kxVVJoZDhJc0F4SVY2Vk1mYWNUS2pRTnpEUHdYa08zWDJCUzZjN0pzU0tmLVc4ZkdlRkctZG1oRmxmNzdaYXdMNWdUag?oc=5"" target=""_blank"">Biocon Shares Gain 4% as Malaysia Unit Gets Clearance from USFDA</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Equitypandit</font>",Google News Enhanced,"""Biocon"" FDA approval"
Dr. Reddy's,Revlimid,Revlimid,2025-02-10,Bad,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMilwFBVV95cUxQaXBXT2xUQ0huNWNmVjlBRklydEttcTBQM1JKdzRYc0lPSjhCRlRaaHRIYUI4ekttYUdTaXJuUzdKZ0w0WHdva2k1V1ZFLWIyZlBfaWtSdU1UUGltUGpTZ2NzdVFfMzVXLU5sY3ptWE9KSXJ4WXFyU25IZkc4cXhmZ1ZzQjZFOGhpUWM3WU05MW5nVTFNb3ZN?oc=5,0.4520454545454546,Dr Reddy's Gets FDA Nod For Generic Revlimid - BW Healthcare,"<a href=""https://news.google.com/rss/articles/CBMilwFBVV95cUxQaXBXT2xUQ0huNWNmVjlBRklydEttcTBQM1JKdzRYc0lPSjhCRlRaaHRIYUI4ekttYUdTaXJuUzdKZ0w0WHdva2k1V1ZFLWIyZlBfaWtSdU1UUGltUGpTZ2NzdVFfMzVXLU5sY3ptWE9KSXJ4WXFyU25IZkc4cXhmZ1ZzQjZFOGhpUWM3WU05MW5nVTFNb3ZN?oc=5"" target=""_blank"">Dr Reddy's Gets FDA Nod For Generic Revlimid</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BW Healthcare</font>",Google News Enhanced,"""Dr Reddy"" FDA approval"
Biocon,Critical Blood Pressure,Critical Blood Pressure,2025-03-24,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi7AFBVV95cUxNZEZJckZSTkxFTDlYRDRQcUlBSlpVVHplUTROcmQtYmZEV3ZVNjY0aVlmYUNtTy1VRHc1YW9vTEJCLUhFM3lWbjkxWlZ6a1ExV0pIUEwtYWFPNG5uVWN2Y1o1RzNtSmRFeWRxTG1pT0FtRkVzdXo1OHEweGk2aElfZm5OcEhOVHk1VVY5eDBMbmRaNFp4V3d5TnJKRjNOa1ZFek9QSTdPQm9mbEZoV2tTeWtzcExPZ21jdzhVQklrN2FJeGVWbThvamRoVWRTU0RkWHNhSTlMeC1NVlUzRS1MYnF5VUczRlRZV2F3LdIB8wFBVV95cUxPbmdwX0xXWlJGUExDZlEwanNWYnluT0N3cnUtLXYtc3RyRkNfczlFdlprNDE5VktsQ3llSDE0LUNIMjltUk5YNkxNVzZodnUtMVRrd1hINFduMDduVUF6ekM4d1U3ZnZsb0NadlF5VWlQWXRPT1VJcl9WaVJ4MG5EbWtUSmJoUFluSzkxSUk2WnptS0ZsdEFFYVMtcXFpNGdBcUE0cEYtMzU1RzdhQ0dreVViMHFPZUVPN0hleDcwdjROMWJBUEZjdHJHcWlTWUF6MVMwMXhxbmliWjdaelIyenhETVY1OFFQeG1MTml0V252eGs?oc=5,0.5501797094790878,Biocon subsidiary secures FDA approval for critical blood pressure medication - BusinessLine,"<a href=""https://news.google.com/rss/articles/CBMi7AFBVV95cUxNZEZJckZSTkxFTDlYRDRQcUlBSlpVVHplUTROcmQtYmZEV3ZVNjY0aVlmYUNtTy1VRHc1YW9vTEJCLUhFM3lWbjkxWlZ6a1ExV0pIUEwtYWFPNG5uVWN2Y1o1RzNtSmRFeWRxTG1pT0FtRkVzdXo1OHEweGk2aElfZm5OcEhOVHk1VVY5eDBMbmRaNFp4V3d5TnJKRjNOa1ZFek9QSTdPQm9mbEZoV2tTeWtzcExPZ21jdzhVQklrN2FJeGVWbThvamRoVWRTU0RkWHNhSTlMeC1NVlUzRS1MYnF5VUczRlRZV2F3LdIB8wFBVV95cUxPbmdwX0xXWlJGUExDZlEwanNWYnluT0N3cnUtLXYtc3RyRkNfczlFdlprNDE5VktsQ3llSDE0LUNIMjltUk5YNkxNVzZodnUtMVRrd1hINFduMDduVUF6ekM4d1U3ZnZsb0NadlF5VWlQWXRPT1VJcl9WaVJ4MG5EbWtUSmJoUFluSzkxSUk2WnptS0ZsdEFFYVMtcXFpNGdBcUE0cEYtMzU1RzdhQ0dreVViMHFPZUVPN0hleDcwdjROMWJBUEZjdHJHcWlTWUF6MVMwMXhxbmliWjdaelIyenhETVY1OFFQeG1MTml0V252eGs?oc=5"" target=""_blank"">Biocon subsidiary secures FDA approval for critical blood pressure medication</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BusinessLine</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Epinephrine,Epinephrine,2025-03-24,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMiggJBVV95cUxOZEJmYVk1Qmk0a1ZMYjhvZ0lsN2JxY3RnS3FBcnVRUEp6RjIxN1ZDN3JaYU0zYWhqSl83OEphcVprS0dfd0luY3Y5ZmJXcDc4OGd3bXRWTGdkODU4eVN5a2gxLUwwYVIzQkFWdE85Zmxrck1tRnVrOVRaU25TWk4wRjlPNjI0ZHZRUlY4X3VTLTFfZjNFeG1BNXA3NmhORTQwamo3Mk41a080MU0wN3RGLVdxMlBENmJfdzBJSHUyM2dRV1owVUJ4MmQ3d0NlSGdScERVYzJJMnYtQmRSd0h4WVZRN2NLRGpLS0t5Qjl5c3lvMGR3Rks0N04zM1JJYkJvMXfSAYcCQVVfeXFMT004OElSOU50VWs2aG5GSjJMSURZeWJwWVhGenRVNWRtbGxJaVRrV3luSVJQMld0aE9GdzRtbWtkWmpFMjM0T0kzZFJEQkpESUVWMjNhYTVYZVJNaVp0cmR3REVQcDVoSzd5VWJxT1VlNkhSem43UDd0c3NRNjB4dDlaYUlRYTFIUHQ0dW1LNHNSZG9mdTZnemw4bW9XWEtTWmZsUllPcDM3cHJJckpyeXZ6dG1tVFRBWlJobHYtMjJZVW1PdmxENTNTYzViTUxZcDROaU94anFMaXFtS3NGTXlOLXdKZUs0cnlXeTA0Nm5Dc3N0Wjh3elNwM0luRGVuUEhGREQxZnc?oc=5,0.5501797094790878,Biocon rises after subsidiary gets US FDA approval for Norepinephrine Bitartrate Injection - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMiggJBVV95cUxOZEJmYVk1Qmk0a1ZMYjhvZ0lsN2JxY3RnS3FBcnVRUEp6RjIxN1ZDN3JaYU0zYWhqSl83OEphcVprS0dfd0luY3Y5ZmJXcDc4OGd3bXRWTGdkODU4eVN5a2gxLUwwYVIzQkFWdE85Zmxrck1tRnVrOVRaU25TWk4wRjlPNjI0ZHZRUlY4X3VTLTFfZjNFeG1BNXA3NmhORTQwamo3Mk41a080MU0wN3RGLVdxMlBENmJfdzBJSHUyM2dRV1owVUJ4MmQ3d0NlSGdScERVYzJJMnYtQmRSd0h4WVZRN2NLRGpLS0t5Qjl5c3lvMGR3Rks0N04zM1JJYkJvMXfSAYcCQVVfeXFMT004OElSOU50VWs2aG5GSjJMSURZeWJwWVhGenRVNWRtbGxJaVRrV3luSVJQMld0aE9GdzRtbWtkWmpFMjM0T0kzZFJEQkpESUVWMjNhYTVYZVJNaVp0cmR3REVQcDVoSzd5VWJxT1VlNkhSem43UDd0c3NRNjB4dDlaYUlRYTFIUHQ0dW1LNHNSZG9mdTZnemw4bW9XWEtTWmZsUllPcDM3cHJJckpyeXZ6dG1tVFRBWlJobHYtMjJZVW1PdmxENTNTYzViTUxZcDROaU94anFMaXFtS3NGTXlOLXdKZUs0cnlXeTA0Nm5Dc3N0Wjh3elNwM0luRGVuUEhGREQxZnc?oc=5"" target=""_blank"">Biocon rises after subsidiary gets US FDA approval for Norepinephrine Bitartrate Injection</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Pharma Gets Usfda,Pharma Gets Usfda,2025-03-24,Good,0.3,0.045454545454545456,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOb1BZbnc2QWszVloyenhfV05UbVNsVzk0a0w5TVZsVU1SWVdING1UYUFISHY4ZEJfLWx3dVp2dXBxT0FLbm5zc19QVkN1MjlWREFZaHUzSGttU19BTVJoUWhYRkhCZmEtOTVCVkY1OVNwSm5aMUFLVjFybnZ0NUdDNXJxYjJxNDVoRHF6WWI5MGtoczlWeGtjU0RaeS1HMFQ0YWJGQUphMTdCN3BXU2ZUd3lUcGJ2R1NpQTZNSThEQzkyOFFjT1hBbWdnZEU4b09zR05MVVN3bXJJZDU5UkFsSNIB5gFBVV95cUxNWndQQUk3ZEpqYTVXeTN5OW1PeTIwckNyQ3FwZXZaUjhLcC16Z2ZUWUF1SWx3T0hRaWd3SWpqdUMyUkhHc2NlajhRajFJd0xUdkZQMFZYTTN3UTR4TFRMeUtqdk00T21MVEs2UzZBZG1EeEFwMUR1dnNoRGNYVWRQc1N3S0RheWNRc0Exd3VHOF9vUFFFNWJlZWhyZEFtckJ0WWZENjdXc0l0ZEs1Ykg1dURwNEZUOWVSbF9yaDlrODcwb0JtWUtDUXlwOXprNFJKSktXRDh1d3hZMHZqeFExOHVQTVlkUQ?oc=5,0.5501797094790878,Biocon Pharma gets USFDA approval for BP-raising injection in adults with acute hypotension - Medical Dialogues,"<a href=""https://news.google.com/rss/articles/CBMi4AFBVV95cUxOb1BZbnc2QWszVloyenhfV05UbVNsVzk0a0w5TVZsVU1SWVdING1UYUFISHY4ZEJfLWx3dVp2dXBxT0FLbm5zc19QVkN1MjlWREFZaHUzSGttU19BTVJoUWhYRkhCZmEtOTVCVkY1OVNwSm5aMUFLVjFybnZ0NUdDNXJxYjJxNDVoRHF6WWI5MGtoczlWeGtjU0RaeS1HMFQ0YWJGQUphMTdCN3BXU2ZUd3lUcGJ2R1NpQTZNSThEQzkyOFFjT1hBbWdnZEU4b09zR05MVVN3bXJJZDU5UkFsSNIB5gFBVV95cUxNWndQQUk3ZEpqYTVXeTN5OW1PeTIwckNyQ3FwZXZaUjhLcC16Z2ZUWUF1SWx3T0hRaWd3SWpqdUMyUkhHc2NlajhRajFJd0xUdkZQMFZYTTN3UTR4TFRMeUtqdk00T21MVEs2UzZBZG1EeEFwMUR1dnNoRGNYVWRQc1N3S0RheWNRc0Exd3VHOF9vUFFFNWJlZWhyZEFtckJ0WWZENjdXc0l0ZEs1Ykg1dURwNEZUOWVSbF9yaDlrODcwb0JtWUtDUXlwOXprNFJKSktXRDh1d3hZMHZqeFExOHVQTVlkUQ?oc=5"" target=""_blank"">Biocon Pharma gets USFDA approval for BP-raising injection in adults with acute hypotension</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Medical Dialogues</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Jobevne,Jobevne,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi-gFBVV95cUxQcG5TMThQVFo3VWx4b2R4aWtKYVFYLWV4REk5SFc1M01TdTJ1SzZiU1AyUlEzNVBNNzUxYVduVUFoeDFUMm5TRUoxWU1LXzl3bm90UkZuLUtuTm5IRXpranhkc0RDckRBbkIxREVRNmNlejRpdlVuaXFGeTAweTRzQktueE5SS3RVc3ItTG52UHhnVkZ3V1lpV2xIQ0otVEU5Vko4T1FSVlhTdElPRFdTdUttSGhxOXpIYUo4MEoxWWtaWXpvNDJ0clNhQnV6VC1sWjJPMHlIZVBrd1JjVGhOWDl0ZXBXYzNmSFJjdTdleWxHdVExUXVtX3Nn?oc=5,0.5470454545454545,"Biocon Biologics Announces U.S. FDA Approval for Jobevne™, Biosimilar Bevacizumab, Expanding Its Oncology Portfolio - PR Newswire","<a href=""https://news.google.com/rss/articles/CBMi-gFBVV95cUxQcG5TMThQVFo3VWx4b2R4aWtKYVFYLWV4REk5SFc1M01TdTJ1SzZiU1AyUlEzNVBNNzUxYVduVUFoeDFUMm5TRUoxWU1LXzl3bm90UkZuLUtuTm5IRXpranhkc0RDckRBbkIxREVRNmNlejRpdlVuaXFGeTAweTRzQktueE5SS3RVc3ItTG52UHhnVkZ3V1lpV2xIQ0otVEU5Vko4T1FSVlhTdElPRFdTdUttSGhxOXpIYUo4MEoxWWtaWXpvNDJ0clNhQnV6VC1sWjJPMHlIZVBrd1JjVGhOWDl0ZXBXYzNmSFJjdTdleWxHdVExUXVtX3Nn?oc=5"" target=""_blank"">Biocon Biologics Announces U.S. FDA Approval for Jobevne™, Biosimilar Bevacizumab, Expanding Its Oncology Portfolio</a>&nbsp;&nbsp;<font color=""#6f6f6f"">PR Newswire</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Jobevne,Jobevne,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMiqwFBVV95cUxORjl6cTVKTVZmdHR0MG5YTDRBNTZPYnpaTk5BYUJsME1KdXdLU2prRkFoc2l1MldXMVQ4cVdNb0ctQ2FFYzVLNzE1TXh4SnhPTnNVc1VsSjZMZDludVNEVTFxeklzOTk3aWUteTJyZnJrOUFZVTlyWHZGUXRPYzJCb04wVXJYOVg1VW54VUFiNjhxX1k4NHRWcVVFQ0k5YzNscy1Ca21uRWh3eW_SAbIBQVVfeXFMUFpRUllrdXUzVnJmYnVFUkhJdkY2U054LTRLVHd6V3cyTjBvQ2ZfMm9IRzZueEhjOUhqaWM1NnBoclI3SU5RYjV6UXl1YlljOXVlQVpIMGhfZHNYd0lvQmFKRjlJNjFnQURBX3FMOS1BYjBrQXhITGowSmhqZHJjaFZ4T1htdUZIbGdERllUWEdjX2tWSS1qSkxkVUdwUk4ybUh2UUI5c05maXFWWkFRM04yUQ?oc=5,0.5470454545454545,Biocon Biologics receives U.S. FDA approval for Jobevne - The Hindu,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxORjl6cTVKTVZmdHR0MG5YTDRBNTZPYnpaTk5BYUJsME1KdXdLU2prRkFoc2l1MldXMVQ4cVdNb0ctQ2FFYzVLNzE1TXh4SnhPTnNVc1VsSjZMZDludVNEVTFxeklzOTk3aWUteTJyZnJrOUFZVTlyWHZGUXRPYzJCb04wVXJYOVg1VW54VUFiNjhxX1k4NHRWcVVFQ0k5YzNscy1Ca21uRWh3eW_SAbIBQVVfeXFMUFpRUllrdXUzVnJmYnVFUkhJdkY2U054LTRLVHd6V3cyTjBvQ2ZfMm9IRzZueEhjOUhqaWM1NnBoclI3SU5RYjV6UXl1YlljOXVlQVpIMGhfZHNYd0lvQmFKRjlJNjFnQURBX3FMOS1BYjBrQXhITGowSmhqZHJjaFZ4T1htdUZIbGdERllUWEdjX2tWSS1qSkxkVUdwUk4ybUh2UUI5c05maXFWWkFRM04yUQ?oc=5"" target=""_blank"">Biocon Biologics receives U.S. FDA approval for Jobevne</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Hindu</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Everolimus Tablets,Everolimus Tablets,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMirwFBVV95cUxPWm5aWFVEV3kzTmcxa2xRRkoxNVBSamRBNC1TbUVMNTBqdExpMC03bUJjOWhYRXJKUjVVQ09tZ3VlNldpaVg3ZDFBektFM3U2cll0M3p0RE1BeVYyVi1DZnhfYkVzd0JMNmI2OGtDRTdzTGVqSEJGb2lvNldkWUw2Q1IyTDZMYThnMko4NDgtaGVGX0xrZUR0RlB5d2VIYUw4NlZsenZLYksySzBvclIw?oc=5,0.5470454545454545,Biocon Pharma Gains US FDA Approval for Everolimus Tablets - TipRanks,"<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxPWm5aWFVEV3kzTmcxa2xRRkoxNVBSamRBNC1TbUVMNTBqdExpMC03bUJjOWhYRXJKUjVVQ09tZ3VlNldpaVg3ZDFBektFM3U2cll0M3p0RE1BeVYyVi1DZnhfYkVzd0JMNmI2OGtDRTdzTGVqSEJGb2lvNldkWUw2Q1IyTDZMYThnMko4NDgtaGVGX0xrZUR0RlB5d2VIYUw4NlZsenZLYksySzBvclIw?oc=5"" target=""_blank"">Biocon Pharma Gains US FDA Approval for Everolimus Tablets</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TipRanks</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Jobevne,Jobevne,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMitgFBVV95cUxPMUZ3UElBem1RQ3ByZkhPWC1QaEdjaHJ6aHIzenlqZU1Qa3hFOEt2QzJab01QSHczUVVuLTRNcVV2TWtNV2ZPeHRweEdsQ3dkbDBxM25vMmZ1WGV1ZUJBd3BDY0w1LXk3cXJOU1BuYWZHN2pNRlZacVJIRFp1NElWcjZKb1pyZVlJaGZ2UV9IamV1VEhNVXZSTHRLU1o2Yjh1SWFibzBPN19fak13QTg4RzRXYWN4QdIBuwFBVV95cUxNNVdOMDJ3cXltQklCYzFuSmZ1WFgzRlRRZWxacjJNd0hOeElzZjdZQ0VWVDdZbC1ERGM4akN3dzNKamN5TlpYNjhDbnN0LURDaENUekJRdVozR2luSE13ekpBdnIxTzc0clJNUnBfak9BVzZJMXg5TGFxMnUzVkNCcnQwYXVlWTRpSmh4UUdxSC1halJXNF9MS1FlQzBsVXlVVndIOEZjOUM3dUJQSE5kM2R4bTR6dE55UDVZ?oc=5,0.5470454545454545,Biocon arm announces U.S. FDA approval for Jobevne - Moneycontrol,"<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxPMUZ3UElBem1RQ3ByZkhPWC1QaEdjaHJ6aHIzenlqZU1Qa3hFOEt2QzJab01QSHczUVVuLTRNcVV2TWtNV2ZPeHRweEdsQ3dkbDBxM25vMmZ1WGV1ZUJBd3BDY0w1LXk3cXJOU1BuYWZHN2pNRlZacVJIRFp1NElWcjZKb1pyZVlJaGZ2UV9IamV1VEhNVXZSTHRLU1o2Yjh1SWFibzBPN19fak13QTg4RzRXYWN4QdIBuwFBVV95cUxNNVdOMDJ3cXltQklCYzFuSmZ1WFgzRlRRZWxacjJNd0hOeElzZjdZQ0VWVDdZbC1ERGM4akN3dzNKamN5TlpYNjhDbnN0LURDaENUekJRdVozR2luSE13ekpBdnIxTzc0clJNUnBfak9BVzZJMXg5TGFxMnUzVkNCcnQwYXVlWTRpSmh4UUdxSC1halJXNF9MS1FlQzBsVXlVVndIOEZjOUM3dUJQSE5kM2R4bTR6dE55UDVZ?oc=5"" target=""_blank"">Biocon arm announces U.S. FDA approval for Jobevne</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Moneycontrol</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,On Us Fda,On Us Fda,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPREctU2RCYWp1b2ppUDdoUU5FaW9YRzlzem5sNFJydXVUQjlfeUpMbVVQM0swT1NNb2Q4VHM0dGFHUVNLV25YaXVpTUFoOUlnaDNyZm8xaEN4aXNXZklERDhXU2dWYVRlVkx6NGRENjZaaGlleTc1QzQ1UUtZQjRESVl5RlpmbDBTdXVGSUxUbWluTEE1RTd0Q2VUWVVhV210VjRaOUIzRXViNGVwMTVaY1Ftd3BtQVZSZGFYc1VQRlhUdw?oc=5,0.5470454545454545,Biocon share price rises 4% on US FDA approval for cancer drug - TradingView,"<a href=""https://news.google.com/rss/articles/CBMiwgFBVV95cUxPREctU2RCYWp1b2ppUDdoUU5FaW9YRzlzem5sNFJydXVUQjlfeUpMbVVQM0swT1NNb2Q4VHM0dGFHUVNLV25YaXVpTUFoOUlnaDNyZm8xaEN4aXNXZklERDhXU2dWYVRlVkx6NGRENjZaaGlleTc1QzQ1UUtZQjRESVl5RlpmbDBTdXVGSUxUbWluTEE1RTd0Q2VUWVVhV210VjRaOUIzRXViNGVwMTVaY1Ftd3BtQVZSZGFYc1VQRlhUdw?oc=5"" target=""_blank"">Biocon share price rises 4% on US FDA approval for cancer drug</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TradingView</font>",Google News Enhanced,"""Biocon"" FDA approval"
Biocon,Jobevne,Jobevne,2025-04-10,Good,0.0,0.045454545454545456,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQUHV4UmpITWIxM09Qa1loS2ZKN1NEc0xWNDdDSUlCUDc0TW05bG4xaVZtcjhxZGVSLXQxX3R4TkxyOU9ZQXNnQUdZSnJ1N2xoY3ZsQk1JTmhqRzNDREJ6bXVqSllsQVg1cklLMDJIdTFuSWxFZG5OMzh0ZGNSbHRteS15VDJ1Sk9wLWVlcmlTQ0pYMW4zQldqYURTVU9ERzRuaUF5V0VnOF8wUDRRS1I1M28xT2tmWVhaQ2VYaXY2UVFkOVNBQ1JjRl9wQURnc2dOcHV6MkNYd0JYb25pNXFxd2Vxd1Z0V1RjMDlYM29n0gHzAUFVX3lxTE5XSXBocWNzZlVkOHg1dWZXWDFkdTFESV8xckdSR0g0Slk4YTNlY3RMRzY4MHVPSzJBLWp3Y1VPX0RwT2JONVM0VFVaSDNHTVhldXFjNzNTeDNwcUFGdmlGWjRPNG1rZngyOG5RREtzWFdsSHVhRHp1eGhfVHM5X3dLcldBd3piZkI5QlFfVnZpdVd1aktvS18tYzFBN3Z2NmJVLWNLWEJiaV9ieDhDdzUwNWdsVjJiTk5KMmNjc2hkQVJ0S0RQNEFVLWVyd2NCRDhuZ1JvclNjSk1HZnBPNEt6RkNRSW5XOHhsNllvSHZpeWNLNA?oc=5,0.5470454545454545,Biocon Biologics receives USFDA approval for Jobevne (Biosimilar Bevacizumab) - Business Standard,"<a href=""https://news.google.com/rss/articles/CBMi7gFBVV95cUxQUHV4UmpITWIxM09Qa1loS2ZKN1NEc0xWNDdDSUlCUDc0TW05bG4xaVZtcjhxZGVSLXQxX3R4TkxyOU9ZQXNnQUdZSnJ1N2xoY3ZsQk1JTmhqRzNDREJ6bXVqSllsQVg1cklLMDJIdTFuSWxFZG5OMzh0ZGNSbHRteS15VDJ1Sk9wLWVlcmlTQ0pYMW4zQldqYURTVU9ERzRuaUF5V0VnOF8wUDRRS1I1M28xT2tmWVhaQ2VYaXY2UVFkOVNBQ1JjRl9wQURnc2dOcHV6MkNYd0JYb25pNXFxd2Vxd1Z0V1RjMDlYM29n0gHzAUFVX3lxTE5XSXBocWNzZlVkOHg1dWZXWDFkdTFESV8xckdSR0g0Slk4YTNlY3RMRzY4MHVPSzJBLWp3Y1VPX0RwT2JONVM0VFVaSDNHTVhldXFjNzNTeDNwcUFGdmlGWjRPNG1rZngyOG5RREtzWFdsSHVhRHp1eGhfVHM5X3dLcldBd3piZkI5QlFfVnZpdVd1aktvS18tYzFBN3Z2NmJVLWNLWEJiaV9ieDhDdzUwNWdsVjJiTk5KMmNjc2hkQVJ0S0RQNEFVLWVyd2NCRDhuZ1JvclNjSk1HZnBPNEt6RkNRSW5XOHhsNllvSHZpeWNLNA?oc=5"" target=""_blank"">Biocon Biologics receives USFDA approval for Jobevne (Biosimilar Bevacizumab)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",Google News Enhanced,"""Biocon"" FDA approval"
